destination,mode,time,region,type,Total,EJ,Non-EJ,Ratio Aggregation Area,Ratio MPO
"Open Space, all parks",Transit (Bus and RT only),45,Inner Core: Streetcar Suburbs,Household vehicles,NA,733.906,498.908,1.471,2.397
"Open Space, all parks",Transit (Bus and RT only),60,Inner Core: Streetcar Suburbs,"Total population, adult",1191.404,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),60,Inner Core: Streetcar Suburbs,Total population,1178.796,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),60,Inner Core: Streetcar Suburbs,Total households,1218.242,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),60,Inner Core: Streetcar Suburbs,"Minority status, adult",NA,1262.806,1165.957,1.083,1.62
"Open Space, all parks",Transit (Bus and RT only),60,Inner Core: Streetcar Suburbs,Minority status,NA,1231.14,1157.968,1.063,1.638
"Open Space, all parks",Transit (Bus and RT only),60,Inner Core: Streetcar Suburbs,"Income status, adult",NA,1277.833,1175.657,1.087,1.517
"Open Space, all parks",Transit (Bus and RT only),60,Inner Core: Streetcar Suburbs,Income status,NA,1267.424,1163.044,1.09,1.539
"Open Space, all parks",Transit (Bus and RT only),60,Inner Core: Streetcar Suburbs,Household vehicles,NA,1598.04,1167.158,1.369,2.243
"Open Space, all parks",Walk,15,Inner Core: Streetcar Suburbs,"Total population, adult",27.921,NA,NA,NA,NA
"Open Space, all parks",Walk,15,Inner Core: Streetcar Suburbs,Total population,27.547,NA,NA,NA,NA
"Open Space, all parks",Walk,15,Inner Core: Streetcar Suburbs,Total households,28.819,NA,NA,NA,NA
"Open Space, all parks",Walk,15,Inner Core: Streetcar Suburbs,"Minority status, adult",NA,30.637,26.952,1.137,1.276
"Open Space, all parks",Walk,15,Inner Core: Streetcar Suburbs,Minority status,NA,29.878,26.619,1.122,1.261
"Open Space, all parks",Walk,15,Inner Core: Streetcar Suburbs,"Income status, adult",NA,31.423,27.282,1.152,1.404
"Open Space, all parks",Walk,15,Inner Core: Streetcar Suburbs,Income status,NA,31.412,26.859,1.169,1.363
"Open Space, all parks",Walk,15,Inner Core: Streetcar Suburbs,Household vehicles,NA,33.733,28.159,1.198,2.169
"Open Space, all parks",Walk,30,Inner Core: Streetcar Suburbs,"Total population, adult",126.355,NA,NA,NA,NA
"Open Space, all parks",Walk,30,Inner Core: Streetcar Suburbs,Total population,124.973,NA,NA,NA,NA
"Open Space, all parks",Walk,30,Inner Core: Streetcar Suburbs,Total households,128.724,NA,NA,NA,NA
"Open Space, all parks",Walk,30,Inner Core: Streetcar Suburbs,"Minority status, adult",NA,134.033,123.619,1.084,1.299
"Open Space, all parks",Walk,30,Inner Core: Streetcar Suburbs,Minority status,NA,131.256,122.473,1.072,1.288
"Open Space, all parks",Walk,30,Inner Core: Streetcar Suburbs,"Income status, adult",NA,139.11,124.03,1.122,1.36
"Open Space, all parks",Walk,30,Inner Core: Streetcar Suburbs,Income status,NA,138.937,122.489,1.134,1.333
"Open Space, all parks",Walk,30,Inner Core: Streetcar Suburbs,Household vehicles,NA,154.544,125.253,1.234,1.989
"Open Space, all parks",Walk,45,Inner Core: Streetcar Suburbs,"Total population, adult",297.725,NA,NA,NA,NA
"Open Space, all parks",Walk,45,Inner Core: Streetcar Suburbs,Total population,295.311,NA,NA,NA,NA
"Open Space, all parks",Walk,45,Inner Core: Streetcar Suburbs,Total households,302.041,NA,NA,NA,NA
"Open Space, all parks",Walk,45,Inner Core: Streetcar Suburbs,"Minority status, adult",NA,313.592,292.069,1.074,1.329
"Open Space, all parks",Walk,45,Inner Core: Streetcar Suburbs,Minority status,NA,308.193,290.182,1.062,1.319
"Open Space, all parks",Walk,45,Inner Core: Streetcar Suburbs,"Income status, adult",NA,325.429,292.672,1.112,1.356
"Open Space, all parks",Walk,45,Inner Core: Streetcar Suburbs,Income status,NA,323.731,290.254,1.115,1.335
"Open Space, all parks",Walk,45,Inner Core: Streetcar Suburbs,Household vehicles,NA,380.908,291.431,1.307,1.906
"Open Space, all parks",Walk,60,Inner Core: Streetcar Suburbs,"Total population, adult",544.854,NA,NA,NA,NA
"Open Space, all parks",Walk,60,Inner Core: Streetcar Suburbs,Total population,541.508,NA,NA,NA,NA
"Open Space, all parks",Walk,60,Inner Core: Streetcar Suburbs,Total households,551.051,NA,NA,NA,NA
"Open Space, all parks",Walk,60,Inner Core: Streetcar Suburbs,"Minority status, adult",NA,570.879,535.574,1.066,1.335
"Open Space, all parks",Walk,60,Inner Core: Streetcar Suburbs,Minority status,NA,562.667,533.082,1.055,1.327
"Open Space, all parks",Walk,60,Inner Core: Streetcar Suburbs,"Income status, adult",NA,585.435,537.452,1.089,1.335
"Open Space, all parks",Walk,60,Inner Core: Streetcar Suburbs,Income status,NA,581.268,534.434,1.088,1.319
"Open Space, all parks",Walk,60,Inner Core: Streetcar Suburbs,Household vehicles,NA,701.178,530.85,1.321,1.849
"Open Space, all parks",Bike,15,Developing Suburbs: Country Suburbs,"Total population, adult",20,NA,NA,NA,NA
"Open Space, all parks",Bike,15,Developing Suburbs: Country Suburbs,Total population,20.021,NA,NA,NA,NA
"Open Space, all parks",Bike,15,Developing Suburbs: Country Suburbs,Total households,20.185,NA,NA,NA,NA
"Open Space, all parks",Bike,15,Developing Suburbs: Country Suburbs,"Minority status, adult",NA,23.92,19.423,1.232,1.243
"Open Space, all parks",Bike,15,Developing Suburbs: Country Suburbs,Minority status,NA,23.9,19.386,1.233,1.231
"Open Space, all parks",Bike,15,Developing Suburbs: Country Suburbs,"Income status, adult",NA,19.93,20.006,0.996,1.282
"Open Space, all parks",Bike,15,Developing Suburbs: Country Suburbs,Income status,NA,20.309,19.998,1.016,1.251
"Open Space, all parks",Bike,15,Developing Suburbs: Country Suburbs,Household vehicles,NA,16.078,20.268,0.793,1.827
"Open Space, all parks",Bike,30,Developing Suburbs: Country Suburbs,"Total population, adult",86.421,NA,NA,NA,NA
"Open Space, all parks",Bike,30,Developing Suburbs: Country Suburbs,Total population,86.137,NA,NA,NA,NA
"Open Space, all parks",Bike,30,Developing Suburbs: Country Suburbs,Total households,87.515,NA,NA,NA,NA
"Open Space, all parks",Bike,30,Developing Suburbs: Country Suburbs,"Minority status, adult",NA,103.309,83.934,1.231,1.304
"Open Space, all parks",Bike,30,Developing Suburbs: Country Suburbs,Minority status,NA,103.139,83.354,1.237,1.294
"Open Space, all parks",Bike,30,Developing Suburbs: Country Suburbs,"Income status, adult",NA,86.516,86.413,1.001,1.301
"Open Space, all parks",Bike,30,Developing Suburbs: Country Suburbs,Income status,NA,88.325,85.962,1.027,1.277
"Open Space, all parks",Bike,30,Developing Suburbs: Country Suburbs,Household vehicles,NA,73.601,87.795,0.838,1.79
"Open Space, all parks",Bike,45,Developing Suburbs: Country Suburbs,"Total population, adult",204.548,NA,NA,NA,NA
"Open Space, all parks",Bike,45,Developing Suburbs: Country Suburbs,Total population,203.921,NA,NA,NA,NA
"Open Space, all parks",Bike,45,Developing Suburbs: Country Suburbs,Total households,207.152,NA,NA,NA,NA
"Open Space, all parks",Bike,45,Developing Suburbs: Country Suburbs,"Minority status, adult",NA,240.934,199.191,1.21,1.303
"Open Space, all parks",Bike,45,Developing Suburbs: Country Suburbs,Minority status,NA,240.299,197.966,1.214,1.295
"Open Space, all parks",Bike,45,Developing Suburbs: Country Suburbs,"Income status, adult",NA,206.152,204.414,1.009,1.274
"Open Space, all parks",Bike,45,Developing Suburbs: Country Suburbs,Income status,NA,209.93,203.442,1.032,1.256
"Open Space, all parks",Bike,45,Developing Suburbs: Country Suburbs,Household vehicles,NA,179.088,207.715,0.862,1.715
"Open Space, all parks",Bike,60,Developing Suburbs: Country Suburbs,"Total population, adult",360.366,NA,NA,NA,NA
"Open Space, all parks",Bike,60,Developing Suburbs: Country Suburbs,Total population,359.451,NA,NA,NA,NA
"Open Space, all parks",Bike,60,Developing Suburbs: Country Suburbs,Total households,364.464,NA,NA,NA,NA
"Open Space, all parks",Bike,60,Developing Suburbs: Country Suburbs,"Minority status, adult",NA,417.896,351.896,1.188,1.283
"Open Space, all parks",Bike,60,Developing Suburbs: Country Suburbs,Minority status,NA,416.923,350.043,1.191,1.278
"Open Space, all parks",Bike,60,Developing Suburbs: Country Suburbs,"Income status, adult",NA,359.631,360.428,0.998,1.234
"Open Space, all parks",Bike,60,Developing Suburbs: Country Suburbs,Income status,NA,365.293,358.985,1.018,1.221
"Open Space, all parks",Bike,60,Developing Suburbs: Country Suburbs,Household vehicles,NA,318.41,365.388,0.871,1.597
"Open Space, all parks",Drive,15,Developing Suburbs: Country Suburbs,"Total population, adult",412.085,NA,NA,NA,NA
"Open Space, all parks",Drive,15,Developing Suburbs: Country Suburbs,Total population,411.067,NA,NA,NA,NA
"Open Space, all parks",Drive,15,Developing Suburbs: Country Suburbs,Total households,412.811,NA,NA,NA,NA
"Open Space, all parks",Drive,15,Developing Suburbs: Country Suburbs,"Minority status, adult",NA,426.088,410.023,1.039,1.334
"Open Space, all parks",Drive,15,Developing Suburbs: Country Suburbs,Minority status,NA,424.773,408.823,1.039,1.337
"Open Space, all parks",Drive,15,Developing Suburbs: Country Suburbs,"Income status, adult",NA,413.778,411.944,1.004,1.264
"Open Space, all parks",Drive,15,Developing Suburbs: Country Suburbs,Income status,NA,410.722,411.094,0.999,1.267
"Open Space, all parks",Drive,15,Developing Suburbs: Country Suburbs,Household vehicles,NA,404.462,412.979,0.979,1.609
"Open Space, all parks",Drive,30,Developing Suburbs: Country Suburbs,"Total population, adult",2528.309,NA,NA,NA,NA
"Open Space, all parks",Drive,30,Developing Suburbs: Country Suburbs,Total population,2523.008,NA,NA,NA,NA
"Open Space, all parks",Drive,30,Developing Suburbs: Country Suburbs,Total households,2518.161,NA,NA,NA,NA
"Open Space, all parks",Drive,30,Developing Suburbs: Country Suburbs,"Minority status, adult",NA,2664.802,2508.214,1.062,1.167
"Open Space, all parks",Drive,30,Developing Suburbs: Country Suburbs,Minority status,NA,2660.079,2500.57,1.064,1.168
"Open Space, all parks",Drive,30,Developing Suburbs: Country Suburbs,"Income status, adult",NA,2412.336,2537.963,0.951,1.096
"Open Space, all parks",Drive,30,Developing Suburbs: Country Suburbs,Income status,NA,2389.584,2533.641,0.943,1.097
"Open Space, all parks",Drive,30,Developing Suburbs: Country Suburbs,Household vehicles,NA,2337.058,2521.796,0.927,1.221
"Open Space, all parks",Drive,45,Developing Suburbs: Country Suburbs,"Total population, adult",8341.166,NA,NA,NA,NA
"Open Space, all parks",Drive,45,Developing Suburbs: Country Suburbs,Total population,8333.369,NA,NA,NA,NA
"Open Space, all parks",Drive,45,Developing Suburbs: Country Suburbs,Total households,8335.747,NA,NA,NA,NA
"Open Space, all parks",Drive,45,Developing Suburbs: Country Suburbs,"Minority status, adult",NA,8862.878,8264.355,1.072,1.094
"Open Space, all parks",Drive,45,Developing Suburbs: Country Suburbs,Minority status,NA,8862.254,8246.793,1.075,1.093
"Open Space, all parks",Drive,45,Developing Suburbs: Country Suburbs,"Income status, adult",NA,8134.274,8358.388,0.973,1.048
"Open Space, all parks",Drive,45,Developing Suburbs: Country Suburbs,Income status,NA,8120.994,8350.295,0.973,1.047
"Open Space, all parks",Drive,45,Developing Suburbs: Country Suburbs,Household vehicles,NA,7830.37,8345.89,0.938,1.116
"Open Space, all parks",Drive,60,Developing Suburbs: Country Suburbs,"Total population, adult",13109.027,NA,NA,NA,NA
"Open Space, all parks",Drive,60,Developing Suburbs: Country Suburbs,Total population,13093.121,NA,NA,NA,NA
"Open Space, all parks",Drive,60,Developing Suburbs: Country Suburbs,Total households,13102.645,NA,NA,NA,NA
"Open Space, all parks",Drive,60,Developing Suburbs: Country Suburbs,"Minority status, adult",NA,13461.693,13057.104,1.031,1.049
"Open Space, all parks",Drive,60,Developing Suburbs: Country Suburbs,Minority status,NA,13456.744,13033.597,1.032,1.049
"Open Space, all parks",Drive,60,Developing Suburbs: Country Suburbs,"Income status, adult",NA,12994.607,13118.551,0.991,1.024
"Open Space, all parks",Drive,60,Developing Suburbs: Country Suburbs,Income status,NA,12968.513,13103.052,0.99,1.024
"Open Space, all parks",Drive,60,Developing Suburbs: Country Suburbs,Household vehicles,NA,12623.524,13112.261,0.963,1.05
"Open Space, all parks",Transit (All modes),15,Developing Suburbs: Country Suburbs,"Total population, adult",4.61,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),15,Developing Suburbs: Country Suburbs,Total population,4.611,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),15,Developing Suburbs: Country Suburbs,Total households,4.625,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),15,Developing Suburbs: Country Suburbs,"Minority status, adult",NA,5.072,4.542,1.117,1.29
"Open Space, all parks",Transit (All modes),15,Developing Suburbs: Country Suburbs,Minority status,NA,5.046,4.54,1.112,1.273
"Open Space, all parks",Transit (All modes),15,Developing Suburbs: Country Suburbs,"Income status, adult",NA,4.523,4.617,0.98,1.426
"Open Space, all parks",Transit (All modes),15,Developing Suburbs: Country Suburbs,Income status,NA,4.56,4.615,0.988,1.383
"Open Space, all parks",Transit (All modes),15,Developing Suburbs: Country Suburbs,Household vehicles,NA,3.844,4.641,0.828,2.233
"Open Space, all parks",Transit (All modes),30,Developing Suburbs: Country Suburbs,"Total population, adult",21.49,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),30,Developing Suburbs: Country Suburbs,Total population,21.478,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),30,Developing Suburbs: Country Suburbs,Total households,21.584,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),30,Developing Suburbs: Country Suburbs,"Minority status, adult",NA,23.084,21.255,1.086,1.404
"Open Space, all parks",Transit (All modes),30,Developing Suburbs: Country Suburbs,Minority status,NA,22.955,21.237,1.081,1.394
"Open Space, all parks",Transit (All modes),30,Developing Suburbs: Country Suburbs,"Income status, adult",NA,21.275,21.507,0.989,1.462
"Open Space, all parks",Transit (All modes),30,Developing Suburbs: Country Suburbs,Income status,NA,21.346,21.489,0.993,1.438
"Open Space, all parks",Transit (All modes),30,Developing Suburbs: Country Suburbs,Household vehicles,NA,19.341,21.629,0.894,2.324
"Open Space, all parks",Transit (All modes),45,Developing Suburbs: Country Suburbs,"Total population, adult",25.652,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),45,Developing Suburbs: Country Suburbs,Total population,25.643,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),45,Developing Suburbs: Country Suburbs,Total households,25.76,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),45,Developing Suburbs: Country Suburbs,"Minority status, adult",NA,27.276,25.412,1.073,1.556
"Open Space, all parks",Transit (All modes),45,Developing Suburbs: Country Suburbs,Minority status,NA,27.135,25.398,1.068,1.563
"Open Space, all parks",Transit (All modes),45,Developing Suburbs: Country Suburbs,"Income status, adult",NA,25.549,25.66,0.996,1.516
"Open Space, all parks",Transit (All modes),45,Developing Suburbs: Country Suburbs,Income status,NA,25.609,25.645,0.999,1.523
"Open Space, all parks",Transit (All modes),45,Developing Suburbs: Country Suburbs,Household vehicles,NA,23.478,25.806,0.91,2.396
"Open Space, all parks",Transit (All modes),60,Developing Suburbs: Country Suburbs,"Total population, adult",25.902,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),60,Developing Suburbs: Country Suburbs,Total population,25.895,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),60,Developing Suburbs: Country Suburbs,Total households,26.027,NA,NA,NA,NA
"Open Space, all parks",Transit (All modes),60,Developing Suburbs: Country Suburbs,"Minority status, adult",NA,27.456,25.673,1.069,1.624
"Open Space, all parks",Transit (All modes),60,Developing Suburbs: Country Suburbs,Minority status,NA,27.306,25.664,1.064,1.643
"Open Space, all parks",Transit (All modes),60,Developing Suburbs: Country Suburbs,"Income status, adult",NA,25.846,25.906,0.998,1.518
"Open Space, all parks",Transit (All modes),60,Developing Suburbs: Country Suburbs,Income status,NA,25.907,25.894,1.001,1.542
"Open Space, all parks",Transit (All modes),60,Developing Suburbs: Country Suburbs,Household vehicles,NA,24.173,26.064,0.927,2.242
"Open Space, all parks",Transit (Bus and RT only),15,Developing Suburbs: Country Suburbs,"Total population, adult",4.61,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),15,Developing Suburbs: Country Suburbs,Total population,4.611,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),15,Developing Suburbs: Country Suburbs,Total households,4.625,NA,NA,NA,NA
"Open Space, all parks",Transit (Bus and RT only),15,Developing Suburbs: Country Suburbs,"Minority status, adult",NA,5.072,4.542,1.117,1.29
"Open Space, all parks",Transit (Bus and RT only),15,Developing Suburbs: Country Suburbs,Minority status,NA,5.046,4.54,1.112,1.273
